"id"	"chemical_id"	"chemical_name"	"protein_id"	"protein_name"	"relation_name"	"relation_id"	"source"	"dikb_id"	"fda_id"	"drugcentral_id"	"reference"	"year"	"measurement_type"	"measurement_value"
593	CHEBI_45979	tiabendazole	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			329	DRUG MATRIX	2017	IC50	6.0
594	CHEBI_5296	gemfibrozil	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			417	WOMBAT-PK	2017	Ki	4.0
595	CHEBI_35553	perhexiline	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			532	DRUG MATRIX	2017	IC50	6.0
596	CHEBI_9588	ticlopidine	PR_P11509	Cytochrome P450 2A6	molecularly_interacts_with	RO_0002436	drug_central			750	WOMBAT-PK	2017	Ki	6.0
597	CHEBI_3545	cefapirin	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1016	WOMBAT-PK	2017	IC50	5.0
598	CHEBI_3738	clemastine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			907	WOMBAT-PK	2017	Ki	5.0
599	CHEBI_9753	troglitazone	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			878	DRUG MATRIX	2017	IC50	5.0
600	CHEBI_45285	rifampicin, pyrazinamide, ethambutol and isoniazid	PR_P20815	Cytochrome P450 3A5	is_substrate_of	DIDEO_00000041	drug_central			677	WOMBAT-PK	2017	IC50	4.0
601	CHEBI_7582	nitrendipine	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			435	DRUG MATRIX	2017	IC50	6.0
602	CHEBI_31298	bopindolol and other diuretics	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			895	DRUG MATRIX	2017	IC50	5.0
603	CHEBI_8435	prochlorperazine	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			323	DRUG MATRIX	2017	IC50	5.0
604	CHEBI_10033	warfarin	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			882	WOMBAT-PK	2017	Ki	4.0
605	CHEBI_4315	danazol	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			825	DRUG MATRIX	2017	IC50	6.0
606	CHEBI_28593	quinidine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			546	SCIENTIFIC LITERATURE	2017	Ki	7.0
607	CHEBI_6723	megestrol and estrogen	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			848	DRUG MATRIX	2017	IC50	5.0
608	CHEBI_6923	miconazole, combinations	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			523	DRUG MATRIX	2017	IC50	6.0
609	CHEBI_8499	propranolol	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			325	DRUG MATRIX	2017	IC50	5.0
610	CHEBI_45409	lopinavir and ritonavir	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			551	DRUG MATRIX	2017	IC50	4.0
611	CHEBI_6919	mezlocillin	PR_P10632	Cytochrome P450 2C8	is_substrate_of	DIDEO_00000041	drug_central			395	WOMBAT-PK	2017	IC50	6.0
612	CHEBI_72291	darunavir and cobicistat	PR_P08684	Cytochrome P450 3A	is_substrate_of	DIDEO_00000041	drug_central			570	SCIENTIFIC LITERATURE	2017	Ki	6.0
613	CHEBI_8499	propranolol and other antihypertensives	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			543	DRUG MATRIX	2017	IC50	5.0
614	CHEBI_6532	loperamide, combinations	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			936	DRUG MATRIX	2017	IC50	5.0
615	CHEBI_7575	nimodipine	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			433	DRUG MATRIX	2017	IC50	6.0
616	CHEBI_7565	nifedipine	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			313	DRUG MATRIX	2017	IC50	6.0
617	CHEBI_3223	buspirone	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1012	WOMBAT-PK	2017	Ki	5.0
618	CHEBI_28593	quinidine, combinations with psycholeptics	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			971	SCIENTIFIC LITERATURE	2017	Ki	7.0
619	CHEBI_44915	propofol	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			863	WOMBAT-PK	2017	IC50	4.0
620	CHEBI_10023	voriconazole	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			391	CHEMBL	2017	IC50	4.0
621	CHEBI_52717	bortezomib	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			340	WOMBAT-PK	2017	Ki	4.0
622	CHEBI_45409	ritonavir	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1075	WOMBAT-PK	2017	IC50	7.0
623	CHEBI_3125	bisacodyl, combinations	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			402	DRUG MATRIX	2017	IC50	5.0
624	CHEBI_39548	atorvastatin and perindopril	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1010	CHEMBL	2017	IC50	5.0
625	CHEBI_9588	ticlopidine	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			388	DRUG MATRIX	2017	IC50	6.0
626	CHEBI_50305	podophyllotoxin	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			885	DRUG MATRIX	2017	IC50	5.0
627	CHEBI_8060	phenelzine	PR_P10632	Cytochrome P450 2C8	is_substrate_of	DIDEO_00000041	drug_central			398	IUPHAR	2017	Ki	5.0
628	CHEBI_5062	alfuzosin and finasteride	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			763	DRUG MATRIX	2017	IC50	6.0
629	CHEBI_6715	medroxyprogesterone and ethinylestradiol	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			782	DRUG MATRIX	2017	IC50	5.0
630	CHEBI_6375	lansoprazole, amoxicillin and clarithromycin	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			773	DRUG MATRIX	2017	IC50	6.0
631	CHEBI_3764	clotrimazole	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			406	DRUG MATRIX	2017	IC50	7.0
632	CHEBI_7496	nelfinavir	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			635	DRUG MATRIX	2017	IC50	5.0
633	CHEBI_2663	amiodarone	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			998	WOMBAT-PK	2017	Ki	6.0
634	CHEBI_47519	ketoconazole	PR_P08686	Cytochrome P450 21	molecularly_interacts_with	RO_0002436	drug_central			747	CHEMBL	2017	IC50	5.0
635	CHEBI_45409	ritonavir	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			648	WOMBAT-PK	2017	IC50	7.0
636	CHEBI_3348	candesartan and amlodipine	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			821	CHEMBL	2017	IC50	5.0
637	CHEBI_2896	astemizole	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			576	WOMBAT-PK	2017	IC50	5.0
638	CHEBI_47519	ketoconazole	PR_P08686	Cytochrome P450 21	is_substrate_of	DIDEO_00000041	drug_central			332	CHEMBL	2017	IC50	5.0
639	CHEBI_6538	loratadine	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			779	DRUG MATRIX	2017	IC50	7.0
640	CHEBI_45409	ritonavir	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			976	DRUG MATRIX	2017	IC50	4.0
641	CHEBI_6030	isoniazid, combinations	PR_P20815	Cytochrome P450 3A5	is_substrate_of	DIDEO_00000041	drug_central			669	WOMBAT-PK	2017	IC50	4.0
642	CHEBI_48574	phenylbutazone and corticosteroids	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			441	WOMBAT-PK	2017	Ki	4.0
643	CHEBI_6030	ethambutol and isoniazid	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1041	WOMBAT-PK	2017	IC50	5.0
644	CHEBI_28593	quinidine, combinations excl. psycholeptics	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			547	SCIENTIFIC LITERATURE	2017	Ki	7.0
645	CHEBI_9249	stanozolol	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			978	DRUG MATRIX	2017	IC50	5.0
646	CHEBI_6375	lansoprazole, amoxicillin and levofloxacin	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			929	DRUG MATRIX	2017	IC50	5.0
647	CHEBI_6030	rifampicin, pyrazinamide and isoniazid	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			619	WOMBAT-PK	2017	IC50	5.0
648	CHEBI_77069	eperisone	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			497	DRUG MATRIX	2017	IC50	5.0
649	CHEBI_9566	thioridazine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			982	DRUG MATRIX	2017	IC50	5.0
650	CHEBI_8772	raloxifene	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			867	DRUG MATRIX	2017	IC50	5.0
651	CHEBI_45285	rifampicin, pyrazinamide, ethambutol and isoniazid	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			644	WOMBAT-PK	2017	IC50	6.0
652	CHEBI_4754	econazole	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			346	DRUG MATRIX	2017	IC50	7.0
653	CHEBI_7582	nitrendipine	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			856	DRUG MATRIX	2017	IC50	6.0
654	CHEBI_223316	artemisinin	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			746	DRUG MATRIX	2017	IC50	5.0
655	CHEBI_44032	indinavir	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			614	DRUG MATRIX	2017	IC50	6.0
656	CHEBI_17688	nicotine	PR_P11509	Cytochrome P450 2A6	is_substrate_of	DIDEO_00000041	drug_central			334	WOMBAT-PK	2017	IC50	5.0
657	CHEBI_45409	lopinavir and ritonavir	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			869	DRUG MATRIX	2017	IC50	7.0
658	CHEBI_135737	lacidipine	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			625	DRUG MATRIX	2017	IC50	6.0
659	CHEBI_7459	naloxone	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			525	DRUG MATRIX	2017	IC50	5.0
660	CHEBI_6030	ethambutol and isoniazid	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			615	WOMBAT-PK	2017	IC50	5.0
661	CHEBI_3764	clotrimazole	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1019	WOMBAT-PK	2017	IC50	7.0
662	CHEBI_9325	sulconazole	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			798	DRUG MATRIX	2017	IC50	7.0
663	CHEBI_8405	primaquine	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			322	DRUG MATRIX	2017	IC50	6.0
664	CHEBI_3348	candesartan	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			820	CHEMBL	2017	IC50	5.0
2402	CHEBI_8426	probenecid	PR_Q9UNQ0	BCRP	molecularly_interacts_with	RO_0002436	FDA		888			2017		
665	CHEBI_6030	ethambutol and isoniazid	PR_P20815	Cytochrome P450 3A5	is_substrate_of	DIDEO_00000041	drug_central			667	WOMBAT-PK	2017	IC50	4.0
666	CHEBI_6923	miconazole, combinations	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			946	DRUG MATRIX	2017	IC50	6.0
667	CHEBI_8673	pyrimethamine, combinations	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			866	WOMBAT-PK	2017	Ki	4.0
668	CHEBI_47381	diclofenac	PR_P19224	UDP-glucuronosyltransferase 1-6	molecularly_interacts_with	RO_0002436	drug_central			1116	CHEMBL	2017	Ki	4.0
669	CHEBI_31687	idebenone	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			842	DRUG MATRIX	2017	IC50	5.0
670	CHEBI_49575	diazepam	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			599	WOMBAT-PK	2017	Ki	4.0
671	CHEBI_8461	promethazine, combinations	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			540	WOMBAT-PK	2017	Ki	5.0
672	CHEBI_45409	dasabuvir, ombitasvir, paritaprevir and ritonavir	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			645	WOMBAT-PK	2017	IC50	7.0
673	CHEBI_4754	econazole	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			719	DRUG MATRIX	2017	IC50	6.0
674	CHEBI_47780	clomipramine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			910	WOMBAT-PK	2017	Ki	5.0
675	CHEBI_9948	verapamil	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			655	IUPHAR	2017	Ki	6.0
676	CHEBI_6715	medroxyprogesterone	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			365	DRUG MATRIX	2017	IC50	5.0
677	CHEBI_31624	fluorescein, combinations	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			353	DRUG MATRIX	2017	IC50	6.0
678	CHEBI_6375	lansoprazole, amoxicillin and levofloxacin	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			508	DRUG MATRIX	2017	IC50	5.0
679	CHEBI_46081	fluconazole	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			766	CHEMBL	2017	IC50	5.0
680	CHEBI_9720	trihexyphenidyl	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			562	DRUG MATRIX	2017	IC50	5.0
681	CHEBI_4877	rifampicin, pyrazinamide, ethambutol and isoniazid	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1036	WOMBAT-PK	2017	IC50	6.0
682	CHEBI_3348	candesartan	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			403	CHEMBL	2017	IC50	5.0
683	CHEBI_8499	propranolol and other antihypertensives	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			326	DRUG MATRIX	2017	IC50	5.0
684	CHEBI_7772	omeprazole, amoxicillin and clarithromycin	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			790	WOMBAT-PK	2017	Ki	5.0
685	CHEBI_132922	ibuprofen, combinations	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			420	WOMBAT-PK	2017	Ki	4.0
686	CHEBI_7825	oxiconazole	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			392	DRUG MATRIX	2017	IC50	7.0
687	CHEBI_9948	trandolapril and verapamil	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1081	IUPHAR	2017	Ki	6.0
688	CHEBI_107736	metoclopramide	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			944	DRUG MATRIX	2017	IC50	6.0
689	CHEBI_63619	propafenone	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			324	DRUG MATRIX	2017	IC50	5.0
690	CHEBI_9241	spironolactone	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			796	DRUG MATRIX	2017	IC50	5.0
691	CHEBI_9588	ticlopidine	PR_P20813	Cytochrome P450 2B6	molecularly_interacts_with	RO_0002436	drug_central			753	IUPHAR	2017	IC50	6.0
692	CHEBI_7772	omeprazole	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			436	WOMBAT-PK	2017	Ki	4.0
693	CHEBI_135370	aprindine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			891	WOMBAT-PK	2017	Ki	7.0
694	CHEBI_7565	nifedipine and diuretics	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			638	WOMBAT-PK	2017	IC50	5.0
695	CHEBI_480999	vinorelbine	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1084	DRUG MATRIX	2017	IC50	6.0
696	CHEBI_32223	tibolone	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			802	DRUG MATRIX	2017	IC50	5.0
697	CHEBI_6413	letrozole	PR_P19099	Cytochrome P450 11B2, mitochondrial	molecularly_interacts_with	RO_0002436	drug_central			707	CHEMBL	2017	IC50	5.0
698	CHEBI_9168	sirolimus	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			650	DRUG MATRIX	2017	IC50	5.0
699	CHEBI_8673	pyrimethamine, combinations	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			445	WOMBAT-PK	2017	Ki	4.0
700	CHEBI_136007	methylnaltrexone bromide	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			565	WOMBAT-PK	2017	Ki	5.0
701	CHEBI_7565	nifedipine	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			727	DRUG MATRIX	2017	IC50	6.0
702	CHEBI_37924	atazanavir	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			399	WOMBAT-PK	2017	Ki	4.0
703	CHEBI_3219	bupropion	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			341	DRUG MATRIX	2017	IC50	5.0
704	CHEBI_4877	ethambutol and isoniazid	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1035	WOMBAT-PK	2017	IC50	6.0
705	CHEBI_68639	abiraterone	PR_P15538	Cytochrome P450 11B1, mitochondrial	is_substrate_of	DIDEO_00000041	drug_central			291	CHEMBL	2017	IC50	5.0
706	CHEBI_50692	mifepristone, combinations	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			633	WOMBAT-PK	2017	Ki	6.0
707	CHEBI_85078	dapagliflozin	PR_P31639	Sodium/glucose cotransporter 2	molecularly_interacts_with	RO_0002436	drug_central			1135	CHEMBL	2017	EC50	8.0
708	CHEBI_6030	rifampicin and isoniazid	PR_P20815	Cytochrome P450 3A5	molecularly_interacts_with	RO_0002436	drug_central			1098	WOMBAT-PK	2017	IC50	4.0
709	CHEBI_45980	tacrine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			557	DRUG MATRIX	2017	IC50	6.0
710	CHEBI_7550	nicardipine	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1062	WOMBAT-PK	2017	IC50	6.0
711	CHEBI_5132	flutamide	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			720	WOMBAT-PK	2017	Ki	5.0
712	CHEBI_39548	atorvastatin, acetylsalicylic acid and ramipril	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			581	CHEMBL	2017	IC50	5.0
713	CHEBI_9448	terbinafine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			558	DRUG MATRIX	2017	IC50	6.0
714	CHEBI_5818	hydroxyzine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			500	WOMBAT-PK	2017	Ki	5.0
715	CHEBI_6532	loperamide	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			935	DRUG MATRIX	2017	IC50	5.0
716	CHEBI_8461	promethazine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			962	WOMBAT-PK	2017	Ki	5.0
717	CHEBI_5062	finasteride	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			832	DRUG MATRIX	2017	IC50	5.0
718	CHEBI_4031	ciclosporin	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			597	WOMBAT-PK	2017	Ki	5.0
719	CHEBI_10023	voriconazole	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			881	CHEMBL	2017	IC50	4.0
720	CHEBI_37924	atazanavir	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			715	WOMBAT-PK	2017	Ki	4.0
721	CHEBI_47381	diclofenac and antiinfectives	PR_Q9HAW7	UDP-glucuronosyltransferase 1-7	is_substrate_of	DIDEO_00000041	drug_central			693	CHEMBL	2017	Ki	4.0
722	CHEBI_32215	thiamphenicol, combinations	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			385	WOMBAT-PK	2017	IC50	5.0
723	CHEBI_47381	diclofenac, combinations	PR_Q9HAW8	UDP-glucuronosyltransferase 1-10	molecularly_interacts_with	RO_0002436	drug_central			1115	CHEMBL	2017	Ki	4.0
724	CHEBI_50730	montelukast, combinations	PR_P10632	Cytochrome P450 2C8	is_substrate_of	DIDEO_00000041	drug_central			397	WOMBAT-PK	2017	Ki	5.0
725	CHEBI_5138	fluvoxamine	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			721	WOMBAT-PK	2017	Ki	5.0
726	CHEBI_10033	warfarin	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			659	WOMBAT-PK	2017	Ki	3.0
727	CHEBI_45409	ombitasvir, paritaprevir and ritonavir	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			552	DRUG MATRIX	2017	IC50	4.0
728	CHEBI_3720	cisapride	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1018	DRUG MATRIX	2017	IC50	6.0
729	CHEBI_7565	atenolol and nifedipine	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			726	DRUG MATRIX	2017	IC50	6.0
730	CHEBI_4636	diphenhydramine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			913	WOMBAT-PK	2017	Ki	4.0
731	CHEBI_37924	atazanavir and cobicistat	PR_P22309	UDP-glucuronosyltransferase 1-1	molecularly_interacts_with	RO_0002436	drug_central			1109	WOMBAT-PK	2017	Ki	5.0
732	CHEBI_132922	ibuprofen	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			419	WOMBAT-PK	2017	Ki	4.0
733	CHEBI_132922	ibuprofen, combinations	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			840	WOMBAT-PK	2017	Ki	4.0
734	CHEBI_585948	ramipril and felodipine	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			830	DRUG MATRIX	2017	IC50	5.0
735	CHEBI_9948	verapamil, combinations	PR_Q9UNQ0	ATP-binding cassette sub-family G member 2	molecularly_interacts_with	RO_0002436	drug_central			1133	CHEMBL	2017	EC50	4.0
736	CHEBI_8673	artesunate, sulphamethopyrazine and pyrimethamine	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			864	WOMBAT-PK	2017	Ki	4.0
737	CHEBI_3764	clotrimazole	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			345	DRUG MATRIX	2017	IC50	7.0
738	CHEBI_72291	emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat	PR_P08684	Cytochrome P450 3A	is_substrate_of	DIDEO_00000041	drug_central			571	SCIENTIFIC LITERATURE	2017	Ki	6.0
739	CHEBI_27953	physostigmine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			535	DRUG MATRIX	2017	IC50	6.0
740	CHEBI_135737	lacidipine	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			843	DRUG MATRIX	2017	IC50	5.0
741	CHEBI_681848	doxapram	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			495	DRUG MATRIX	2017	IC50	7.0
742	CHEBI_7465	oxycodone and naltrexone	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			943	DRUG MATRIX	2017	IC50	6.0
743	CHEBI_72291	emtricitabine, tenofovir alafenamide, darunavir and cobicistat	PR_P08684	Cytochrome P450 3A	molecularly_interacts_with	RO_0002436	drug_central			994	SCIENTIFIC LITERATURE	2017	Ki	6.0
744	CHEBI_6723	megestrol and ethinylestradiol	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			849	DRUG MATRIX	2017	IC50	5.0
